60.3615 	EXP 	image: autoDraw = False
60.3615 	EXP 	image: image = 'images/volantin32.png'
60.3615 	EXP 	image: autoDraw = True
60.4465 	DATA 	Keypress: space
60.4492 	EXP 	New trial (rep=0, index=50): OrderedDict([('images', 'images/flecha49.png')])
60.5206 	EXP 	image: autoDraw = False
60.5206 	EXP 	image: image = 'images/flecha49.png'
60.5206 	EXP 	image: autoDraw = True
60.6296 	DATA 	Keypress: space
60.6324 	EXP 	New trial (rep=0, index=51): OrderedDict([('images', 'images/arbol.png')])
60.7668 	EXP 	image: autoDraw = False
60.7668 	EXP 	image: image = 'images/arbol.png'
60.7668 	EXP 	image: autoDraw = True
61.2958 	DATA 	Keypress: space
61.2986 	EXP 	New trial (rep=0, index=52): OrderedDict([('images', 'images/mariposa9.png')])
61.3830 	EXP 	image: autoDraw = False
61.3830 	EXP 	image: image = 'images/mariposa9.png'
61.3830 	EXP 	image: autoDraw = True
61.7287 	DATA 	Keypress: space
61.7314 	EXP 	New trial (rep=0, index=53): OrderedDict([('images', 'images/hueso42.png')])
61.8158 	EXP 	image: autoDraw = False
61.8158 	EXP 	image: image = 'images/hueso42.png'
61.8158 	EXP 	image: autoDraw = True
62.0159 	DATA 	Keypress: space
62.0187 	EXP 	New trial (rep=0, index=54): OrderedDict([('images', 'images/plancha38.png')])
62.1098 	EXP 	image: autoDraw = False
62.1098 	EXP 	image: image = 'images/plancha38.png'
62.1098 	EXP 	image: autoDraw = True
62.2951 	DATA 	Keypress: space
62.2980 	EXP 	New trial (rep=0, index=55): OrderedDict([('images', 'images/luna13.png')])
62.3973 	EXP 	image: autoDraw = False
62.3973 	EXP 	image: image = 'images/luna13.png'
62.3973 	EXP 	image: autoDraw = True
62.4952 	DATA 	Keypress: space
62.4981 	EXP 	New trial (rep=0, index=56): OrderedDict([('images', 'images/cama4.png')])
62.5797 	EXP 	image: autoDraw = False
62.5797 	EXP 	image: image = 'images/cama4.png'
62.5797 	EXP 	image: autoDraw = True
62.7116 	DATA 	Keypress: space
62.7144 	EXP 	New trial (rep=0, index=57): OrderedDict([('images', 'images/tijera10.png')])
62.7912 	EXP 	image: autoDraw = False
62.7912 	EXP 	image: image = 'images/tijera10.png'
62.7912 	EXP 	image: autoDraw = True
62.9114 	DATA 	Keypress: space
62.9138 	EXP 	New trial (rep=0, index=58): OrderedDict([('images', 'images/pavoreal40.png')])
62.9848 	EXP 	image: autoDraw = False
62.9848 	EXP 	image: image = 'images/pavoreal40.png'
62.9848 	EXP 	image: autoDraw = True
63.1281 	DATA 	Keypress: space
63.1308 	EXP 	New trial (rep=0, index=59): OrderedDict([('images', 'images/arcoiris33.png')])
63.2088 	EXP 	image: autoDraw = False
63.2088 	EXP 	image: image = 'images/arcoiris33.png'
63.2088 	EXP 	image: autoDraw = True
63.3282 	DATA 	Keypress: space
63.3309 	EXP 	New trial (rep=0, index=60): OrderedDict([('images', 'images/bruja34.png')])
63.4122 	EXP 	image: autoDraw = False
63.4122 	EXP 	image: image = 'images/bruja34.png'
63.4122 	EXP 	image: autoDraw = True
63.5444 	DATA 	Keypress: space
63.5475 	EXP 	New trial (rep=0, index=61): OrderedDict([('images', 'images/rastrillo50.png')])
63.6906 	EXP 	image: autoDraw = False
63.6906 	EXP 	image: image = 'images/rastrillo50.png'
63.6906 	EXP 	image: autoDraw = True
63.7777 	DATA 	Keypress: space
63.7805 	EXP 	New trial (rep=0, index=62): OrderedDict([('images', 'images/manometro64.png')])
63.8850 	EXP 	image: autoDraw = False
63.8850 	EXP 	image: image = 'images/manometro64.png'
63.8850 	EXP 	image: autoDraw = True
63.9963 	DATA 	Keypress: space
64.0142 	EXP 	New trial (rep=0, index=63): OrderedDict([('images', 'images/perro2.png')])
64.0875 	EXP 	image: autoDraw = False
64.0875 	EXP 	image: image = 'images/perro2.png'
64.0875 	EXP 	image: autoDraw = True
64.2608 	DATA 	Keypress: space
64.2636 	EXP 	New trial (rep=0, index=64): OrderedDict([('images', 'images/escotilla65.png')])
64.3434 	EXP 	image: autoDraw = False
64.3434 	EXP 	image: image = 'images/escotilla65.png'
64.3434 	EXP 	image: autoDraw = True
64.4937 	DATA 	Keypress: space
64.4967 	EXP 	New trial (rep=0, index=65): OrderedDict([('images', 'images/avion14.png')])
64.5819 	EXP 	image: autoDraw = False
64.5819 	EXP 	image: image = 'images/avion14.png'
64.5819 	EXP 	image: autoDraw = True
64.9436 	DATA 	Keypress: space
64.9464 	EXP 	New trial (rep=0, index=66): OrderedDict([('images', 'images/ampolleta21.png')])
65.0297 	EXP 	image: autoDraw = False
65.0297 	EXP 	image: image = 'images/ampolleta21.png'
65.0297 	EXP 	image: autoDraw = True
65.3108 	DATA 	Keypress: space
65.3834 	EXP 	image: autoDraw = False
65.3834 	EXP 	text_2: text = 'Thanks for your participation\n'
65.3834 	EXP 	text_2: autoDraw = True
66.3259 	EXP 	text_2: autoDraw = False
66.3259 	EXP 	text_2: autoDraw = False
66.4678 	EXP 	window1: mouseVisible = True
